Class,ImageFile,LeftCenterX,LeftCenterY,LeftOrient,RightCenterX,RightCenterY,RightOrient
c1,img_73776.jpg,364.3682795698925,-188.5497311827957,0.05974264153885681,279.28144412774975,-318.2761090404151,0.7282898375516481
c1,img_73789.jpg,358.7365269461078,-223.45209580838323,0.16652382965600415,322.3654394783317,-351.6090205135172,0.4913494988514786
c1,img_7380.jpg,303.2310012062726,-266.273220747889,-0.13989288444620426,284.08261091279957,-367.5634880163182,0.22202984900869088
c1,img_73836.jpg,364.4844297391981,-225.9126119112495,0.3765245418514411,324.00514311270126,-378.7806350626118,0.6842959797837539
c1,img_73840.jpg,,,,295.2938978066413,-314.3019850508516,0.7126891641922151
c1,img_73908.jpg,410.8045023696682,-196.55193522906794,0.7277903251905176,328.3357448207826,-411.80675216485804,0.6140387078723876
c1,img_73922.jpg,318.87133182844246,-194.4920993227991,0.08103354795411953,246.6366056957629,-355.5492012039824,0.633354204346354
c1,img_73924.jpg,409.5163795195341,-201.3860713419073,0.750348182392847,332.4714095744681,-420.6361132218845,0.49787517179967017
c1,img_74075.jpg,410.8149568552253,-195.77085330776606,-0.017558162687060844,382.3134510042605,-304.4441874619598,0.6247110545548732
c1,img_74078.jpg,374.55436619718307,-210.90281690140844,0.4301751514044895,345.4108878807518,-357.29138042773815,0.7322036867044259
c1,img_74124.jpg,,,,318.76707530647985,-377.561249884782,0.812770475069053
c1,img_7422.jpg,,,,336.3119146963375,-394.34789058878073,0.7596685883406197
c1,img_74250.jpg,418.38836879432625,-197.03375886524822,0.1697557908499788,379.85507433742725,-309.2859728506787,0.8329106938051823
c1,img_74261.jpg,394.1993103448276,-226.78275862068966,0.05877912248848717,316.36100415832436,-358.87987062990914,0.7535108951199984
c1,img_74308.jpg,,,,262.19750283768445,-381.3455164585698,0.4821950931612347
c1,img_74326.jpg,321.6866134751773,-259.59574468085106,0.05401017660568588,279.9204963235294,-383.58318014705884,-0.18689551678486988
c1,img_74361.jpg,412.70599078341013,-242.18187403993855,0.12695961627089394,346.0362762961736,-355.81530561537187,0.5571139998734812
c1,img_74490.jpg,452.25454545454545,-193.47045454545454,0.33580107035000734,372.07845734893647,-395.6910281887098,0.053184181691692596
c1,img_74517.jpg,344.0800466744457,-270.0445740956826,0.014172256436354494,328.39821785220465,-331.5378706406514,0.4463071948171831
c1,img_74523.jpg,437.15110202226765,-192.89911383776413,0.23622387865815875,339.51674219536756,-352.3528449144008,0.7245288101473789
c1,img_74573.jpg,305.4480198019802,-271.48638613861385,-0.1392556253134799,253.43055555555554,-399.9864197530864,0.20058064559233788
c1,img_74582.jpg,482.85683987274655,-144.8941322021916,0.06955235454027567,386.62507522567705,-333.8924774322969,0.40876855082069596
c1,img_74587.jpg,456.6714812538414,-185.119852489244,0.1989898703758968,369.97611139499236,-317.03002043944815,0.6317430533811456
c1,img_74607.jpg,,,,374.6789733464956,-297.82724580454095,0.8469695056406338
c1,img_7470.jpg,466.0828617623282,-131.26232821341955,0.3583345892608587,488.93643552311437,-315.07806163828064,-0.023411743756903084
c1,img_7471.jpg,393.04768454837233,-252.22283356258598,0.019310487382434578,320.2616337703501,-356.740671373001,0.7096878113762678
c1,img_7480.jpg,,,,327.82397991211553,-350.00414312617704,0.7212971023775562
c1,img_74838.jpg,,,,333.06632164078974,-394.95840521372435,0.7556720593476527
c1,img_74840.jpg,478.4821314613912,-153.94942565411614,0.1436969450246235,394.26797124600637,-291.4078807241747,0.6702270630332581
c1,img_74900.jpg,386.8911697621375,-277.8540241120886,0.421770285286572,320.7729324589047,-416.64653777361383,0.5369406450078067
c1,img_74903.jpg,415.0512703135729,-170.98878461890592,0.5830038888792858,331.8457614768035,-379.0412922030605,0.8479083113008441
c1,img_74947.jpg,399.8598666873353,-198.99674469074563,0.6001433923663445,362.24975024975026,-376.35434565434565,0.7032422122512866
c1,img_74985.jpg,325.4109589041096,-260.4109589041096,-0.7636198451475427,316.0975302419355,-390.92137096774195,0.7162907412541951
c1,img_75027.jpg,386.47380410022777,-239.99848139711466,-0.04095731718441409,307.03687445127304,-367.95807726075503,0.7177759656753262
c1,img_75137.jpg,453.3225108225108,-193.8865800865801,0.2609936689308804,359.0553668166376,-406.24543200808006,0.0661632065333602
c1,img_75152.jpg,474.2763645660233,-152.4559631854787,0.20228365661846198,422.0779235861108,-305.2278481012658,0.7671989381012558
c1,img_75176.jpg,402.94986242739225,-186.85661877101805,0.6146044539666176,368.88393432066965,-350.6778815196394,1.1002667135905362
c1,img_75181.jpg,330.13309352517985,-269.87410071942446,-0.766379030915031,314.582217524078,-395.223044397463,0.7208780875166632
c1,img_75187.jpg,388.0438928160447,-244.68107841525563,0.3951544782487548,331.22982910409115,-412.64981874676334,0.6614783393070706
c1,img_75212.jpg,378.3742047426258,-258.9496818970503,0.014343618906093357,316.0914464534075,-394.6877607788595,0.7209275084644859
c1,img_75227.jpg,410.8327481646984,-247.78167890201084,0.21361634242113384,310.5603138280484,-371.57894736842104,0.37336267686720903
c1,img_75249.jpg,363.48805460750856,-242.09840728100113,0.22590262247826148,285.9479518072289,-376.94939759036146,0.6330456959903684
c1,img_75253.jpg,395.5276258205689,-187.34819474835885,0.5335346930287268,,,
c1,img_75260.jpg,396.51794214573414,-278.1124130355181,0.1322454613081481,318.59234878839914,-419.88122495706926,0.517293287305798
c1,img_75332.jpg,397.18465480856196,-212.90835091950558,0.513076915238247,360.6836217611626,-371.2498326799885,0.7597393578808147
c1,img_75368.jpg,402.06794660266985,-210.54762261886907,0.5115785808568634,368.9446413962367,-366.85774020543585,0.7320550519377047
c1,img_75390.jpg,374.07766990291265,-286.8009708737864,-1.342894378032651,323.63941786654283,-353.89719770862365,0.7613591602645412
c1,img_75438.jpg,,,,314.4483255311487,-396.2165406313768,0.6563095666620706
c1,img_75466.jpg,380.5276073619632,-252.33128834355827,-0.11704539488037984,321.43078477601887,-353.52374536881103,0.7807043765803787
c1,img_75493.jpg,447.0169762332734,-204.19812262832036,0.2545422483497312,366.1951907997909,-361.9711447987454,0.8351821623555026
c1,img_75499.jpg,,,,336.5262403725595,-396.3802615081497,0.7180758411884921
c1,img_75568.jpg,400.9044101672822,-239.84271127525525,-0.32452441614992206,334.14407060121346,-411.273138444567,0.6762153177712197
c1,img_75625.jpg,408.2718282682103,-160.38374336710083,0.4901636576365906,330.49112008072655,-377.6869828456105,0.8134832259609484
c1,img_75698.jpg,390.9263980962094,-240.1140574536801,0.549756797896545,340.719026773898,-408.4543418507584,0.630487517727919
c1,img_75716.jpg,359.7930961005753,-213.63072661410612,0.41025129222715884,320.01814914645104,-350.34752920035936,0.5452721612069822
c1,img_75741.jpg,447.5334105832368,-193.80359212050985,0.43521392664185926,377.8437379576108,-395.31669877970455,0.01237626038566594
c1,img_75753.jpg,455.11370115713567,-186.98977024987423,0.08498505006126306,342.12573831214337,-354.14956452097306,0.2616046996446064
c1,img_75785.jpg,414.03485838779955,-241.85141612200437,0.20770508169301147,338.54300968953925,-361.30235317381846,0.5157111657110867
c1,img_75786.jpg,452.1010909090909,-156.02812121212122,0.22677308523939504,438.2823503996544,-324.38680060488224,0.02346884662345414
c1,img_75822.jpg,,,,320.9542315345897,-390.11424558117756,0.7253657154212199
c1,img_75830.jpg,443.27789354044324,-190.29361621519226,0.03574801287952605,325.7254805322819,-357.22511089206506,0.13440875011778897
c1,img_75887.jpg,,,,374.1985494106981,-313.70070262919313,0.8239453608600418
c1,img_75902.jpg,429.68937708565073,-199.5773081201335,-0.253519786877583,373.12072856221795,-304.67907801418437,0.5980540167540694
c1,img_761.jpg,387.5795408779702,-273.6282722513089,0.48369879273342015,321.8145829808831,-414.5693622060565,0.5453921231273009
c1,img_76116.jpg,363.23044838373306,-221.45881126173097,0.7054126801082562,347.19096601073346,-359.84466308884913,0.5447349664069829
c1,img_76146.jpg,411.5531434525877,-221.72073636679403,0.27970742815297683,341.6155507559395,-364.84463642908565,0.689022320559206
c1,img_76161.jpg,356.61349939734833,-247.01366010445963,-0.09452750497184047,292.7221041445271,-361.72622210414454,0.6827575775025754
c1,img_76164.jpg,411.439034992393,-161.89415344490328,0.5703598267177987,327.9094623930533,-377.186949304048,0.8858003964779859
c1,img_76180.jpg,429.6137440758294,-169.96682464454977,0.09972782506990022,393.3208691258211,-312.00727640222334,0.8566554581633193
c1,img_76294.jpg,377.5929978118162,-250.78953650288443,0.3023558790967916,304.37788887067694,-402.72020980167184,0.7422434843191016
c1,img_76342.jpg,,,,338.2680624357417,-394.510515001402,0.706689929465976
c1,img_76447.jpg,375.1137314568277,-198.47565614302016,0.34801014437031386,331.6049669684365,-386.05933447516514,0.675869788531063
c1,img_76500.jpg,373.36025088200705,-199.10525284202274,0.2541981369064357,332.16632689770955,-380.6229763760643,0.6745317054088864
c1,img_76569.jpg,451.72005124919923,-197.20029895366218,0.11049382660325123,369.99971206449754,-354.8768595834533,0.8197022423070732
c1,img_76580.jpg,357.7348754448399,-205.567615658363,-0.5952861335636425,306.07965423631947,-319.1276610944421,0.6681999271000116
c1,img_76614.jpg,413.0843023255814,-209.24194991055455,0.8150468016558073,326.0126568701062,-414.41124101684005,0.5756799158377699
c1,img_76632.jpg,360.95153401511783,-184.2217281754854,0.24958639771565536,267.31817320447226,-371.6469584991472,0.7758766714055495
c1,img_76634.jpg,421.0541365907829,-245.31232648528595,0.1648608614244676,318.5659138234823,-358.1984622777511,0.6724030746044877
c1,img_7665.jpg,491.01307189542484,-129.72686618507052,0.44144704751023855,384.39827655850274,-297.3178941699206,0.7442788591421358
c1,img_76678.jpg,453.93125219221326,-149.5619081024202,0.1525066394515829,413.9906503506119,-316.5670287364224,0.7965317495128333
c1,img_76735.jpg,476.2323959014607,-131.72814475692172,0.43632413022312694,375.9171918510919,-297.9428403927891,0.6954417215766374
c1,img_7680.jpg,336.27868852459017,-285.0983606557377,-0.6885706863861172,310.6321886636326,-395.81905944007724,0.6944197405261658
c1,img_76843.jpg,440.2309402089353,-201.66525894643254,0.25526348703110213,368.04573698685954,-358.5780788428237,0.8582680887635883
c1,img_76848.jpg,415.8724890829694,-202.23842794759824,0.4375023366716695,358.14560087799526,-386.5816718492775,-0.1607370038230913
c1,img_76849.jpg,,,,395.3027145861212,-307.18839610017204,0.6831122503471939
c1,img_76898.jpg,,,,304.75565092989984,-385.27095851216023,0.8134231291660827
c1,img_76948.jpg,452.07734375,-199.26953125,0.1692401589865771,373.31905727318804,-345.8000506842372,0.8716099275008299
c1,img_77000.jpg,448.3993187737928,-197.46463634542175,0.2539464139512866,360.65532259698165,-363.14281373442725,0.8884304227092787
c1,img_77183.jpg,435.6862013851891,-226.73468300479487,-0.31741900348418234,382.9442665512765,-398.5762007788836,0.6531960646007297
c1,img_77189.jpg,348.1118522319138,-226.96100564391995,0.48059305813467884,327.0693918245264,-348.39481555334,0.7531425462003581
c1,img_7720.jpg,418.03036437246965,-207.78475033738192,-0.11164871009006824,359.11650485436894,-342.57766990291265,0.40774716085360224
c1,img_77247.jpg,443.2583318638688,-192.06947628284254,0.3727835191901279,362.7716550533785,-400.03835581410215,0.0781889192412557
c1,img_77268.jpg,471.9288826913021,-160.18337109987797,-0.02580563978350202,380.9654912921952,-319.2806923242313,0.6914112107620929
c1,img_77289.jpg,451.5,-178.64673527324342,0.20776610116441024,334.2578303256586,-337.22121966397015,0.7199052819229074
c1,img_77290.jpg,413.10074626865674,-189.66417910447763,0.4178800175949035,310.6497270600468,-353.4573693787367,0.7071528739006383
c1,img_77339.jpg,382.15400955921405,-259.24482209240574,0.3696487902807401,308.61178179177637,-409.7493873105201,0.7235909068097819
c1,img_77362.jpg,384.7851093165255,-235.10518022454204,0.10745325839202878,304.18170866378875,-403.90774018672823,0.7811348034093791
c1,img_77376.jpg,460.42830804141255,-154.67479790100694,0.11836641009605464,437.52515171948755,-304.5962238705327,0.11279603977121454
c1,img_77432.jpg,407.27348540593573,-199.07603630120187,0.23701515997624448,330.46482720939764,-379.3910667941538,0.8515415626082229
c1,img_77489.jpg,340.42131474103587,-251.02290836653387,0.28401644937065496,194.56444818871103,-383.2464195450716,-0.09316530643603284
c1,img_77658.jpg,,,,384.00941780821915,-315.3825984589041,0.6947395676934001
c1,img_77693.jpg,413.419689119171,-186.17320503330865,0.6164792889450174,331.91971365638767,-410.1830396475771,0.6012576855765432
c1,img_77695.jpg,427.8945099818512,-180.14723230490017,0.4293610373107396,325.68461538461537,-384.3442603550296,0.8468214875149872
c1,img_77716.jpg,342.7207658992478,-212.6293594711648,0.33753994482424926,272.39508530685004,-344.47224344283165,0.7333118833967516
c1,img_77854.jpg,339.45902114103677,-256.5146249637996,0.42892289943997175,303.0243935129339,-370.50542822677926,0.8042974949889621
c1,img_77903.jpg,440.2878450197154,-198.85479170238298,0.13787021967285545,383.8749268292683,-315.87258536585364,0.7342067237532129
c1,img_77908.jpg,471.43123896038355,-165.95937421145598,-0.054067682161207324,366.4402915632754,-303.9973635235732,0.6743876878406991
c1,img_77983.jpg,350.0621494278663,-198.4206865604667,0.494592777150532,289.52133238837706,-336.31055988660523,0.7474797240069802
c1,img_78001.jpg,335.7434023548518,-203.4526999593991,0.6522102688427025,235.52554744525548,-402.45547445255477,-0.8198958660333752
c1,img_78079.jpg,425.0027288514016,-213.27809476556686,-0.4769551252011256,359.91582608695654,-317.3864347826087,0.5553063756680229
c1,img_78090.jpg,486.4687917222964,-160.34579439252337,-0.03324354857581627,386.92534743573975,-297.08707416061986,0.7188654463667773
c1,img_78193.jpg,428.34822478250646,-175.1213261227369,0.546684512266414,321.29231347020533,-383.422008012018,0.8530885769598788
c1,img_78278.jpg,451.4077057793345,-195.91838879159369,0.3561696300500916,371.39467876410004,-408.44402893575284,0.10364160930359444
c1,img_78289.jpg,425.10551558752996,-206.69944044764188,0.2122993558719999,360.48407127429806,-353.40550755939523,0.9124494055300824
c1,img_78338.jpg,451.97873784211714,-189.45668400814296,0.35398128488024905,358.0463981473824,-405.2251261268712,0.06860192460476873
c1,img_78339.jpg,408.02512176365036,-167.9600102537811,0.561974758150936,329.45412348877375,-379.26295336787564,0.8440819439359047
c1,img_78364.jpg,394.44477197849835,-190.36951621293568,0.539020975597414,358.9624601366743,-370.45886104783597,0.7314168421068385
c1,img_7837.jpg,461.78950370792927,-123.55248146035368,0.35373708839646684,403.13326592517694,-327.92618806875635,0.6661386610870811
c1,img_78379.jpg,333.55982905982904,-275.40978157644827,0.08219472593107693,305.7951348182884,-366.2615767878077,0.8056355728120164
c1,img_78457.jpg,454.8129864809504,-189.30766079475626,0.34624586586482414,355.4790514496397,-407.9449472096531,0.06080127301554033
c1,img_78552.jpg,418.954269098599,-201.53740417657943,-0.1130028590428954,402.77511341542447,-289.9201555411536,0.7659727671920417
c1,img_78575.jpg,391.82705649157583,-234.95094152626362,-0.0014509946075675984,304.26480836236937,-403.1300149328024,0.7747330346593265
c1,img_78685.jpg,380.60597751576637,-235.7822868110776,0.060452798919956446,301.21125309150864,-397.1262366034625,0.8409915340557401
c1,img_78785.jpg,415.4278882456582,-190.49735716083563,0.707346184936905,333.98200943767205,-423.93069209594967,0.43979881370187157
c1,img_78802.jpg,422.4265098877606,-200.11598075895242,-0.034977883105310414,356.87686245536264,-358.60263514345525,0.9486597259716816
c1,img_7884.jpg,398.59650642413743,-221.31817525624368,0.3958647943369169,371.2576707633141,-369.6015383329153,0.6851117858533088
c1,img_7893.jpg,,,,324.27946627131206,-352.8741042747714,0.7114623390627904
c1,img_7895.jpg,386.1318496353095,-216.12380774265944,0.20797403321839567,330.00196635350665,-414.03998252130214,0.6461187469763576
c1,img_78978.jpg,393.3486456808199,-223.03953147877013,0.5504681574730184,335.83730729701955,-410.2802672147996,0.6896875189430781
c1,img_79000.jpg,281.36986301369865,-251.99783705839943,-0.5170178345506982,268.86815601538177,-363.31642556308367,0.7376154340184864
c1,img_79028.jpg,,,,314.66169042541253,-395.5621281849815,0.6875680943344329
c1,img_79033.jpg,487.89641007322734,-143.24254331130558,0.07024572221765586,390.1764705882353,-335.2669683257919,0.31852234720192185
c1,img_79042.jpg,415.12043888747127,-190.61929063536616,0.707009135062591,333.6129730844591,-424.6610291842838,0.4674039903005404
c1,img_79043.jpg,431.51272827891535,-195.7639734366353,0.33411470705896795,336.7074776197999,-358.071616640337,0.7233077239257456
c1,img_79050.jpg,,,,374.9464307654503,-315.8363435311463,0.8434831403634807
c1,img_79097.jpg,,,,315.3722948248824,-342.17438578149506,0.8714827965228041
c1,img_79103.jpg,,,,307.4544349939247,-371.1565006075334,0.6932529590224606
c1,img_79147.jpg,487.68104520945667,-161.20219825798424,-0.05533342307489879,360.52584113770376,-312.3773846687478,0.7675164075095353
c1,img_7916.jpg,480.86778611020543,-160.86175415715684,-0.08867843406221562,387.63504092149134,-310.79913104981307,0.7581081898547833
c1,img_79206.jpg,455.0561380515509,-191.16579292267366,0.3093358037892049,315.6801110817244,-417.7372388257075,0.06794243743540443
c1,img_79327.jpg,384.5418528448019,-279.9892761394102,0.2762708403029906,328.8418397376608,-412.81552173547465,0.5553872926164094
c1,img_79334.jpg,,,,271.48507911075507,-319.7618666132586,0.7560154008356567
c1,img_79339.jpg,,,,336.93890610938905,-395.3868613138686,0.6586482205865803
c1,img_79358.jpg,411.6102608320759,-189.0758784220737,0.6495805783836149,335.2387130801688,-411.37257383966244,0.567001413245423
c1,img_79378.jpg,414.5965961361546,-200.9482520699172,0.354146223310173,328.5734250221828,-383.87255989352263,0.8741308516810288
c1,img_7941.jpg,484.85725155988433,-134.09435397960738,0.296202548062671,378.73363559081895,-298.4743553414565,0.7604182879843719
c1,img_79419.jpg,338.42623873873873,-258.9003378378378,0.1141220683957821,250.57151222368614,-382.99194847020937,0.6567315095618241
c1,img_79566.jpg,456.7714671062491,-181.52000599430542,0.18408364029703983,314.51800758213983,-358.39479780960403,0.6640610292511595
c1,img_79638.jpg,454.93854375417504,-169.4498997995992,0.10303252579713912,409.65145797598626,-323.9622641509434,-0.002373858740947481
c1,img_79713.jpg,,,,318.4778382131698,-393.35308413378084,0.6531131918592284
c1,img_7981.jpg,360.64721377912866,-205.1096251266464,0.331003203385803,340.46747689147554,-348.6923998630606,0.7916420521588532
c1,img_79864.jpg,411.2851187994998,-190.9945810754481,-0.20452081623506105,366.22337363270003,-305.59124928036846,0.6729559964919445
c1,img_7987.jpg,460.9727810650888,-183.81923076923076,0.12570127942004702,317.9524180967239,-358.65010028972586,0.4728470906485959
c1,img_79926.jpg,,,,294.4115972963358,-378.91675560298825,0.26304972089705825
c1,img_79931.jpg,369.82966585167077,-211.9160554197229,0.4174039799934934,327.7840729001585,-385.86978341257264,0.6772032595103965
c1,img_79935.jpg,403.193912616593,-234.86205203730978,0.2892787545466948,341.72767020612116,-355.5384134915678,0.64824999292703
c1,img_79938.jpg,335.61534305780657,-271.5937331172339,0.32614385446834,305.98946346873703,-367.3704422570359,0.7965728080957418
c1,img_79974.jpg,384.0973395931142,-252.39874804381847,0.3867322270195972,303.2034412126178,-404.13641950020485,0.7272329829066095
c1,img_7998.jpg,331.5204507512521,-261.3380634390651,0.229795811422649,302.1077575757576,-359.265696969697,0.7042281104738648
c1,img_80042.jpg,,,,315.1630518167236,-317.90703675291167,0.6233071880871648
c1,img_80055.jpg,420.3695348837209,-206.56023255813955,0.21544474421670334,334.58233554021695,-361.4227355965629,0.7890540293758183
c1,img_80068.jpg,448.9798064787547,-194.56541859486748,0.3314629139638432,396.3704988869975,-407.8063375671075,0.07103404448980341
c1,img_80087.jpg,449.0558615263572,-195.77812745869394,0.34348736373762095,380.57074919520045,-403.9222270997951,0.018765686013213975
c1,img_80211.jpg,300.0942057548285,-260.2459597950335,-0.2478183208661141,254.15668718522664,-385.8799664241746,0.5842441274029978
c1,img_80258.jpg,435.07989587505006,-175.98718462154585,0.2533667456215,329.1863557525535,-334.2097706687223,0.7515497098683481
c1,img_80337.jpg,355.2359621451104,-170.0719242902208,0.15819449953390397,252.8307369351453,-393.14164180753505,0.4626460589997585
c1,img_80351.jpg,444.42417582417585,-197.8043956043956,0.17027093441341,325.5210796915167,-374.7223650385604,0.658762298156842
c1,img_80378.jpg,,,,394.1361772853186,-317.28354570637117,0.8697484693913018
c1,img_80383.jpg,366.7047766475011,-231.73794781070322,0.3464688125640534,328.4396628216504,-386.17391304347825,0.48644490785306777
c1,img_8043.jpg,,,,318.8613360323887,-391.0872975708502,0.6946651056942753
c1,img_80443.jpg,408.7657173562601,-201.39360558839334,0.7680240833206129,332.9786259541985,-421.3975572519084,0.497579231135809
c1,img_80450.jpg,,,,388.9773566569485,-315.9639455782313,0.6636820869145434
c1,img_80467.jpg,371.596177184466,-212.76395631067962,0.40773908096893957,312.58902510215995,-389.9244016345593,1.052921296279779
c1,img_80505.jpg,386.3871250657779,-258.80670057884583,0.42109632778480494,328.8466250709019,-415.51866137266023,0.6357402199300866
c1,img_80545.jpg,392.6284201235658,-214.84112974404238,0.4369769668136454,364.52308120133483,-369.609751575825,0.7172994890088566
c1,img_80626.jpg,496.6395668614644,-147.0429700928154,0.100294752897028,405.40675387891696,-323.04776391846667,0.40475887812515465
c1,img_80656.jpg,380.89166204474026,-244.93270475134037,0.4018685430125652,331.3529944640161,-410.9761449421238,0.7098636873187197
c1,img_80692.jpg,384.01946472019466,-194.22822384428224,0.46555757011144955,,,
c1,img_80723.jpg,354.43470483005365,-238.087656529517,0.6359752156535478,292.9657943925234,-380.8788785046729,0.3627441341027114
c1,img_80772.jpg,445.5902463549522,-151.32151835093012,0.025359038810102767,384.79647028948705,-288.90858303707466,0.6868618175905185
c1,img_80820.jpg,417.34599425470793,-200.41557612511969,-0.3486498721434684,387.9149261891744,-287.181848004374,0.6546231887472437
c1,img_80892.jpg,460.8533533533533,-156.4381047714381,-0.036838901923537476,422.7890983188996,-318.3778230599423,0.08474468695078793
c1,img_80959.jpg,456.92692954587926,-178.40609231919268,0.06311586124525367,333.051272312951,-337.4927838966958,0.7211697394909208
c1,img_8099.jpg,359.91697681076437,-216.04523332379043,0.37669686775618627,304.92468619246864,-405.6192468619247,0.6641382429169443
c1,img_80996.jpg,427.6595532508975,-182.17132030315116,0.14500428022573397,333.20117130307466,-335.90522205954125,0.7349163183557506
c1,img_81021.jpg,469.01991502920873,-231.82660647902284,-0.15480512933996224,382.8351925910335,-324.8009892654178,0.6045203649502202
c1,img_81045.jpg,338.56880992667794,-260.61449520586575,0.12173136575967661,260.66812451762286,-360.328273732956,0.26224080098016106
c1,img_81063.jpg,363.5607638888889,-217.15352182539684,0.3997247994572625,321.4053545586107,-356.35383502170765,0.017008684733430885
c1,img_81067.jpg,374.4487102579484,-233.7644471105779,0.29014002240279085,293.0843866509048,-404.98672365190504,0.7509149364992425
c1,img_81137.jpg,417.72390364422483,-191.34383364216595,0.36625500804479133,326.53208379272326,-384.76130099228226,0.8340594997344464
c1,img_81162.jpg,426.34324596774195,-203.25756048387098,0.3646187848590839,334.6581499440507,-373.94181275643416,0.5901308475848817
c1,img_81254.jpg,,,,317.60146788990824,-392.1926605504587,0.7032600917180554
c1,img_81433.jpg,,,,337.7936482476542,-398.2069131445986,0.6646435629990726
c1,img_81458.jpg,414.06055995130856,-165.31558125380403,0.33357208225929436,359.9985549132948,-368.6881162869772,0.7047635688960785
c1,img_81474.jpg,449.3684895833333,-202.23307291666666,0.2266276297583204,366.0050331976869,-354.81644891839795,0.9240011045287985
c1,img_81487.jpg,342.0385964912281,-201.58771929824562,0.43397633750998066,258.2251581689617,-381.5437290658727,0.8120303260125228
c1,img_81494.jpg,345.19003476245655,-262.37079953650056,0.10835165461402226,248.8278409090909,-363.5181818181818,0.19841106773204312
c1,img_81499.jpg,403.2527490297542,-177.9385510996119,0.43527336736311406,366.03682116754555,-368.25043944860766,0.7503236796561349
c1,img_81604.jpg,386.0083020359755,-256.49575014825064,0.44311249086815774,336.9952545724172,-408.190608007909,0.7226253492159737
c1,img_81717.jpg,344.89732620320854,-213.3090909090909,0.5183364063992859,243.17931336103214,-370.2375902033676,0.7378647177926945
c1,img_81830.jpg,416.0411533420708,-192.88283093053735,0.7128850579803121,333.5489596686717,-421.8381816388916,0.4674309871357136
c1,img_81950.jpg,417.25794665692365,-218.02192181220315,0.17508399050500253,349.59581979946336,-363.9665301511086,0.7801917908998475
c1,img_81956.jpg,361.6909340659341,-258.3914835164835,0.12314051005661693,313.2236291335287,-352.1128087065718,0.9239226595168054
c1,img_82068.jpg,455.8633272516172,-164.25078785868303,0.022753247099319373,417.50046847811535,-302.22433409182173,0.8173478192219564
c1,img_82120.jpg,382.2671812749004,-263.2818725099602,0.36543297775181316,326.5750089509488,-420.1996061582528,0.5236196892629709
c1,img_82188.jpg,327.7046818727491,-254.76950780312126,0.1287962182066696,293.5726424525158,-375.2642452515828,0.4206694334970482
c1,img_822.jpg,440.722136733348,-202.6990547373049,0.2672882404120265,342.8865634156551,-367.84616994558394,0.9107909568287915
c1,img_8220.jpg,452.5620740019474,-145.41358325219085,0.18175582237160948,383.75532175189625,-289.24345485686325,0.6246468741085904
c1,img_82292.jpg,347.2424778761062,-205.4409046214356,0.41023887861676694,280.8468276515151,-343.0473484848485,0.8541095716809999
c1,img_82299.jpg,414.1469357617524,-203.34531134629583,0.7815668334812242,333.4116636236709,-425.88873375577276,0.45304329713016184
c1,img_82331.jpg,434.9071219512195,-180.04195121951219,0.23063541444790753,338.83669603106944,-334.93075684380034,0.2845708460156499
c1,img_82342.jpg,388.12668419323035,-243.86115675320409,0.45235060543612904,331.60403641548754,-411.9316661182406,0.6578343464815466
c1,img_82473.jpg,381.9957046430763,-259.6895070566578,0.33933569398322394,331.792934556065,-407.16871613172157,0.6771462992289566
c1,img_8249.jpg,380.06876790830944,-235.03844317096465,0.0819459137322551,301.90056185730947,-400.78638821159757,0.838230602345823
c1,img_82572.jpg,375.0152193375112,-254.26589077887198,0.14116940653295215,294.0744059742023,-367.7938900203666,0.6515473137102602
c1,img_82604.jpg,488.3427015633234,-149.38169682065694,0.5450002815448459,416.7740544425478,-338.20734884556646,0.04168159070721349
c1,img_82657.jpg,397.4400974025974,-210.27207792207793,0.5173387912684692,358.78399835034537,-379.6358387462625,0.6922476674747472
c1,img_82684.jpg,450.6726625111309,-171.42653606411398,0.20394470612182572,330.82416003536696,-337.5302829354554,0.7229836008549446
c1,img_82758.jpg,393.2093023255814,-213.8237692540018,0.4486222330202693,363.3539420318528,-371.2197052131764,0.7421930810751545
c1,img_82851.jpg,455.0813496170565,-177.66135375698613,0.19410824473440735,317.7134627693621,-359.3077661617239,0.6259404628321205
c1,img_82954.jpg,413.9992744860943,-197.66747279322854,0.7339100730247716,336.32937233394273,-426.6173065204144,0.42626403538733615
c1,img_82955.jpg,447.80328111143956,-203.7868755542418,0.41816359355584376,413.2103057757644,-394.4910532276331,-0.00676776896073623
c1,img_82957.jpg,332.6590343454455,-178.15978098556496,0.3680090566454709,252.68508736286063,-392.7376405255316,0.4303707452473367
c1,img_82970.jpg,,,,317.9450863988127,-396.5381108873105,0.7506088879409244
c1,img_82994.jpg,456.02451870686525,-189.53468942971304,0.34841880099281697,357.1829169430319,-397.6987987324047,0.055188043980016574
c1,img_8302.jpg,412.42638036809814,-161.76938092582265,0.5338026186482785,328.81079884930296,-384.5147156450542,0.7905903313108775
c1,img_8303.jpg,401.7458137977227,-183.839417280643,0.4388855035395191,362.3234748557296,-372.18858202802966,0.7613098267096633
c1,img_8305.jpg,375.7142857142857,-275.7557142857143,0.5347757064970652,323.7054661837783,-413.5425755916786,0.5504415267069407
c1,img_83086.jpg,,,,302.8641509433962,-400.03329140461216,0.7486490029545944
c1,img_83096.jpg,348.19170860292354,-213.4023484303858,0.3949395423690716,333.37862032648763,-357.2625065824118,0.9465211666406744
